,returns,returns,returns,returns,returns,returns,turnover,turnover,turnover,turnover,turnover,turnover,growth,growth,growth,growth,growth,growth,drawdown,drawdown,drawdown,drawdown,drawdown,drawdown
,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility
2019-03-08,-0.0025188627073104604,0.002801771903252553,-0.010761059053991865,-0.01376876214528194,0.0036934699503522765,0.002801771903252553,0.0,0.0,0.17605523105418705,0.4126555556239617,0.0,0.0,2.4082067531886127,1.7836857151999301,3.10935548013878,3.803263907412405,1.7656888359203469,1.7836857151999301,-0.014051359043414924,-0.009106314429078832,-0.01550568257985252,-0.016050814064330954,-0.008058892969336595,-0.009106314429078832
2019-03-15,0.0155148557995348,0.008820237371801244,0.0175190759666466,0.018089840533947615,0.008237868416767989,0.008820237371801244,0.0,0.0,0.0,0.0,0.0,0.0,2.4455697336998,1.7994182466046844,3.16382851500264,3.872064345006014,1.7802343482156147,1.7994182466046844,0.0,-0.0003663969121243671,0.0,0.0,0.0,-0.0003663969121243671
2019-03-22,0.008352516291334138,0.007853955123408994,0.004208251699315271,0.0012125944404677085,0.008117171666732072,0.007853955123408994,0.0,0.0,0.1958202886668672,0.4036386682386371,0.0,0.0,2.465996394742121,1.8135507967617608,3.1771427017272424,3.8767595887039015,1.7946848160270936,1.8135507967617608,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,0.012005763947220662,0.004213747518347534,0.008409430564831897,0.007842522084586188,0.004581145611156651,0.004213747518347534,0.0,0.0,0.0,0.0,0.0,0.0,2.4956025653520917,1.8211926419310127,3.20386066267198,3.907163161394943,1.8029065284954455,1.8211926419310127,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-05,0.005160851034795365,0.00022439665893045444,0.007805426390763803,0.010989512662128968,-0.0008459113617619515,0.00022439665893045444,0.0,0.0,0.0,0.0,0.0,0.0,2.508481998433927,1.8216013114751306,3.2288681612407304,3.950100980430096,1.8013814293787964,1.8216013114751306,0.0,0.0,0.0,0.0,-0.0008459113617619307,0.0
2019-04-12,-0.00012221627189573907,0.0015925771746787098,0.0027493933918533776,0.004470272305523507,0.001811661562639152,0.0015925771746787098,0.0,0.0,0.0,0.0,0.0,0.0,2.5081754211159604,1.8245023521451509,3.2377455900264116,3.9677590074469338,1.804644922874054,1.8245023521451509,-0.000122216271895903,0.0,0.0,0.0,0.0,0.0
2019-04-19,0.0004383485597727791,-0.0032866256988606573,-0.0015389720744869494,-0.0020133307438583623,-0.0031662633355128986,-0.0032866256988606573,0.0,0.0,0.0,0.0,0.0,0.0,2.509274876199464,1.8185058958269589,3.2327627899790676,3.95977059625302,1.7989309418211383,1.8185058958269589,0.0,-0.0032866256988607345,-0.001538972074486944,-0.0020133307438583437,-0.0031662633355129532,-0.0032866256988607345
2019-04-26,0.010013338715896622,0.007651630101154506,0.009274020953681312,0.009298962513779839,0.007264653149062487,0.007651630101154506,0.0,0.0,0.0,0.0,0.0,0.0,2.5344010954661393,1.8324204302785954,3.2627434998316147,3.9965923545907445,1.8119995511525853,1.8324204302785954,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-03,0.0008161465828868694,-0.0023303726699552205,-0.0003077814437978151,-0.00034169951271033165,-0.0025357879486813577,-0.0023303726699552205,0.0,0.0,0.0,0.0,0.0,0.0,2.536469538259869,1.8281502077880065,3.2617392879264946,3.995226720930679,1.8074047045277566,1.8281502077880065,0.0,-0.002330372669955283,-0.0003077814437978388,-0.00034169951271034726,-0.0025357879486813673,-0.002330372669955283
2019-05-10,-0.008060635779954202,-0.0008528879746748279,-0.008478152014230972,-0.010587136119033913,-3.206090621484274e-05,-0.0008528879746748279,0.0,0.0,0.0,0.0,0.0,0.0,2.5160239811450076,1.8265910004598849,3.2340857664126643,3.952928711809784,1.8073467574950324,1.8265910004598849,-0.008060635779954195,-0.003181273097803361,-0.008783324040161133,-0.010925218012491467,-0.0025677675552365775,-0.003181273097803361
2019-05-17,-0.0007881512285364328,-0.0017932371994186353,-0.00346057167019977,-0.005150592232712219,-0.0014079743717689615,-0.0017932371994186353,0.0,0.0,0.0,0.0,0.0,0.0,2.5140409737532408,1.823315489529737,3.2228939808304204,3.9325687878902715,1.8048020595795795,1.823315489529737,-0.008842434008497935,-0.004968805519961372,-0.012213500388017273,-0.016019538902167785,-0.003972126576095247,-0.004968805519961372
2019-05-24,-0.0007147882309703488,0.001377878359688471,-0.0029827492721548046,-0.0052097912869209185,0.0016884990690297992,0.001377878359688471,0.0,0.0,0.0,0.0,0.0,0.0,2.5122439668530245,1.8258277964856449,3.2132808961548665,3.9120809252839037,1.8078494661769626,1.8258277964856449,-0.009550901771706033,-0.0035977735698723423,-0.0151598198507793,-0.021145871734895683,-0.002290334439091213,-0.0035977735698723423
2019-05-31,-0.00284793175529271,0.0033896182622837217,0.008656115737661554,0.013078253810254091,0.004026848614061524,0.0033896182622837217,0.0,0.0,0.6907405547256272,1.1987069080418806,0.0,0.0,2.505089267482781,1.8320166557283977,3.2410954274895993,3.96324411255102,1.8151294022942692,1.8320166557283977,-0.012371633210551458,-0.00022035038658474448,-0.006634929268308332,-0.008344169002229784,0.0,-0.00022035038658474448
2019-06-07,0.025747448597616022,0.02044011029964294,0.01860932768856568,0.014259827642627705,0.01885038277850005,0.02044011029964294,0.0,0.0,0.0,0.0,0.0,0.0,2.569588924629734,1.869463278242269,3.301410034369665,4.019759290501657,1.8493452863200261,1.869463278242269,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-14,0.003269112406224418,0.003012725473282132,0.0019565251964490772,0.0017558606096049743,0.0031211928946448288,0.003012725473282132,0.0,0.0,0.0,0.0,0.0,0.0,2.5779891996621385,1.8750954578819952,3.307869326285719,4.026817427499942,1.8551174496874332,1.8750954578819952,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-21,0.009592846771716401,0.01714739330946763,0.01600442235952384,0.020574524167921306,0.016221242497091323,0.01714739330946763,0.0,0.0,0.0,0.0,0.0,0.0,2.602719455033637,1.9072484571910941,3.3608098640937096,4.1096672799818466,1.8852097596993986,1.9072484571910941,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,0.005111999511081161,0.004884642459470542,0.0028543317702887806,0.0013003915955169649,0.004679210726571151,0.004884642459470542,0.0,0.0,0.707592845413969,1.1999999999999997,0.0,0.0,2.61602455561525,1.9165646839858497,3.370402730462692,4.115011456773106,1.8940310534288207,1.9165646839858497,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,0.009883887345862166,0.0013537781549447393,0.008525760745748423,0.009601600512410996,0.000666025574264112,0.0013537781549447393,0.0,0.0,0.0,0.0,0.0,0.0,2.6418810476169607,1.919159287387568,3.3991379777594344,4.154522152885036,1.8952925265488547,1.919159287387568,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,-0.0015442765589903052,0.0014717398628072533,0.0027237698821830957,0.0049397733501251396,0.0009797576865341524,0.0014717398628072533,0.0,0.0,0.0,0.0,0.0,0.0,2.6378012526434853,1.921983790613893,3.4083964474086406,4.175044550698362,1.8971494539699718,1.921983790613893,-0.001544276558990254,0.0,0.0,0.0,0.0,0.0
2019-07-19,-0.0025063829332713835,0.0007062362860914557,-0.0041136489320127805,-0.006001723194679675,0.0009612005675528766,0.0007062362860914557,0.0,0.0,0.0,0.0,0.0,0.0,2.6311899126024976,1.923341165308104,3.3943755010028815,4.149987088979615,1.8989729951018601,1.923341165308104,-0.0040467889438500215,0.0,-0.0041136489320128256,-0.00600172319467962,0.0,0.0
2019-07-26,0.009065764821224844,0.003771531724679823,0.009037999516312671,0.01030219556048037,0.0035658386158978054,0.003771531724679823,0.0,0.0,0.0,0.0,0.0,0.0,2.655043661550131,1.9305951075304462,3.425053865139129,4.192741067543752,1.9057444263383416,1.9305951075304462,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,-0.0034704414135733174,0.003868847268408998,0.010167629132989912,0.015162185096863835,0.004767039873267202,0.003868847268408998,0.0,0.0,0.7083140037692263,1.212693082086393,0.0,0.0,2.645829488072242,1.938064285138619,3.4598785426003773,4.256312183673072,1.914829186006953,1.938064285138619,-0.003470441413573333,0.0,0.0,0.0,0.0,0.0
2019-08-09,0.009595332476216559,0.016937121417006692,0.020868499844587836,0.025581123432638308,0.016706788656785137,0.016937121417006692,0.0,0.0,0.0,0.0,0.0,0.0,2.671217101685673,1.970889515249976,3.532081017428926,4.3651934310114555,1.946819832531415,1.970889515249976,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,0.012833868074947217,0.011671950506526585,0.018326961479731136,0.018020421345601615,0.012240926127146702,0.011671950506526585,0.0,0.0,0.0,0.0,0.0,0.0,2.70549914956825,1.9938936401258058,3.596813330178636,4.443856055893335,1.9706507102842963,1.9938936401258058,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,-0.008843555412081634,0.0001438788186295043,-0.0006761566944623934,0.004904855190832665,0.0006638008726719893,0.0001438788186295043,0.06963539831851873,0.0,0.0,0.0,0.0,0.0,2.6815729179217036,1.99418051918722,3.594381320766704,4.465652526336396,1.9719588299455149,1.99418051918722,-0.008843555412081483,0.0,-0.0006761566944624153,0.0,0.0,0.0
2019-08-30,0.019571381795135318,0.009589167236051199,0.00974319035308993,0.0036895744909932362,0.009120883797706803,0.009589167236051199,0.0,0.0,0.0,0.0,0.0,0.0,2.7340550053098442,2.013303049684582,3.629402062176525,4.482128883983207,1.9899448372873099,2.013303049684582,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,0.007474385782546082,-0.0015590864826293747,-0.0031620912127409435,-0.008538853950492295,-0.002123468096345648,-0.0015590864826293747,0.0,0.0,0.0,0.0,0.0,0.0,2.754490387170231,2.010164136114382,3.617925561808213,4.443856640055592,1.9857192529118426,2.010164136114382,0.0,-0.0015590864826293682,-0.003162091212740914,-0.008538853950492142,-0.002123468096345671,-0.0015590864826293682
2019-09-13,-0.018016721919825823,-0.016498065407392182,-0.008063045877281967,-0.0012590338939034015,-0.01717252067531921,-0.016498065407392182,0.0,0.0,0.7432468211671608,1.2,0.0,0.0,2.7048634998337517,1.977000316717173,3.588754062022762,4.438261673926115,1.9516194479858346,1.977000316717173,-0.01801672191982584,-0.01803142997925533,-0.011199641003506455,-0.009787137137856727,-0.01925952347187687,-0.01803142997925533
2019-09-20,0.008834984742314157,0.013814605427433266,0.004727770157097879,0.0006209465968572374,0.014395058940562902,0.013814605427433266,0.0,0.0,0.0,0.0,0.0,0.0,2.7287609275848252,2.0043117960225314,3.6057208663783564,4.441017597408501,1.9797131249691393,2.0043117960225314,-0.009340914640779907,-0.004465921642277881,-0.006524820174915291,-0.009172267830498182,-0.005141706506858967,-0.004465921642277881
2019-09-27,-0.0008380156872089162,-0.004068420725795486,-0.003692995957273572,-0.004897979376272418,-0.0037480456454546543,-0.004068420725795486,0.0,0.0,0.0,0.0,0.0,0.0,2.7264741831208665,1.996157412370637,3.5924049537957643,4.419265584806731,1.9722930698118495,1.996157412370637,-0.010171102494986872,-0.008516173119904158,-0.010193719997660944,-0.014025321628103216,-0.008870480801630332,-0.008516173119904158
2019-10-04,0.00669603740825445,0.005017175675182959,0.0020319455554415468,-0.0008784544791643085,0.004964297035911069,0.005017175675182959,0.0,0.0,0.0,0.0,0.0,0.0,2.7447307562436842,2.0061724847838187,3.599704525074976,4.415383461159141,1.9820841184522646,2.0061724847838187,-0.0035431711695219636,-0.0035417245813441633,-0.00818248752626205,-0.01489145550066151,-0.0039502194672697,-0.0035417245813441633
2019-10-11,-0.010366521512191324,-0.009798214293247698,-0.0038533897592307295,0.0006840354914381951,-0.00985170715197164,-0.009798214293247698,0.0,0.0,0.0,0.0,0.0,0.0,2.716277445813911,1.9865155768686897,3.5858334605217954,4.418403740154883,1.9625572061666992,1.9865155768686897,-0.013872962321562987,-0.013305236298176149,-0.01200434697185404,-0.01421760629330504,-0.013763010213863724,-0.013305236298176149
2019-10-18,0.0011597313205327343,0.0013912560541568544,0.0028305957129147693,0.003952805248246128,0.0012107752951246926,0.0013912560541568544,0.0,0.0,0.0,0.0,0.0,0.0,2.7194275978430777,1.9892793286916852,3.5959835053423745,4.435868829647837,1.9649334219471948,1.9892793286916852,-0.012729319909943304,-0.011932491234571185,-0.009207730712014195,-0.010321000473832775,-0.012568898831492592,-0.011932491234571185
2019-10-25,0.004638870881912273,0.004232548499355001,0.00681330967656165,0.008430234582655672,0.0036371297715778045,0.004232548499355001,0.0,0.0,0.0,0.0,0.0,0.0,2.732042671342181,1.9976990499291372,3.62048405455608,4.473264244459658,1.9720801397953271,1.9976990499291372,-0.008149498699507651,-0.00775044758308463,-0.0024571561562118927,-0.0019777743462991992,-0.008977483776050676,-0.00775044758308463
2019-11-01,0.014930405708459698,0.007171910387582379,0.010713384934856157,0.009629504359323898,0.006373954751008566,0.007171910387582379,0.0,0.0,0.0,0.0,0.0,0.0,2.772833176838143,2.0120263684965876,3.659271693883048,4.5163395620020905,1.9846500893717454,2.0120263684965876,0.0,-0.0006341227110316927,0.0,0.0,-0.0026607511004085316,-0.0006341227110316927
2019-11-08,-0.008810649875015225,-0.01585292481588594,-0.0051617441248839,-0.0008201563779757822,-0.015724248136754833,-0.01585292481588594,0.0,0.0,0.0,0.0,0.0,0.0,2.748402714555196,1.980129865749231,3.640383469715793,4.51263545730521,1.9534429589018314,1.980129865749231,-0.00881064987501523,-0.01647699482725562,-0.005161744124883905,-0.0008201563779758336,-0.018343160926630353,-0.01647699482725562
2019-11-15,0.013915779173256149,0.00949581953736715,0.009879540370704815,0.008279990765905333,0.009318491806558537,0.00949581953736715,0.06917222423183911,0.0,0.0,0.0,0.0,0.0,2.7866488798101234,1.9989328216149367,3.6763487851696963,4.550000037221594,1.9716461011089375,1.9989328216149367,0.0,-0.007137637859286228,0.0,0.0,-0.00919559971487316,-0.007137637859286228
2019-11-22,0.004667784387822888,0.0018706517670555572,0.0006349785707161755,-0.0012181459519489922,0.002096388680327228,0.0018706517670555572,0.0,0.0,0.0,0.0,0.0,0.0,2.799656355945645,2.0026721288299156,3.6786831878667576,4.544457473094885,1.9757794376769133,2.0026721288299156,0.0,-0.005280338127104933,0.0,-0.0012181459519489124,-0.00711848858569708,-0.005280338127104933
2019-11-29,0.00790009353186818,0.004599148165348751,0.007319330065087821,0.007595465543033896,0.004343496197836758,0.004599148165348751,0.0,0.0,0.0,0.0,0.0,0.0,2.821773903014705,2.011882714677019,3.7056086843236438,4.57897474324356,1.9843612281522272,2.011882714677019,0.0,-0.0007054750191659576,0.0,0.0,-0.0028059115159665415,-0.0007054750191659576
2019-12-06,-0.004918196593917113,-0.0039037991905220355,-0.0019542052374696313,-0.0003838047082002999,-0.004125589178617132,-0.0039037991905220355,0.0,0.0,0.0,0.0,0.0,0.0,2.807895864216094,2.0040287285640375,3.6983671644247256,4.577217311178372,1.976174568942895,2.0040287285640375,-0.0049181965939171235,-0.004606520176879125,-0.001954205237469586,-0.00038380470820043033,-0.006919924656397347,-0.004606520176879125
2019-12-13,0.007352821065569031,0.009105923026336463,0.00842342057125887,0.008737191749440987,0.009228301068923065,0.009105923026336463,0.0,0.0,0.0,0.0,0.0,0.0,2.8285418200764267,2.0222772599089085,3.7295200664776087,4.617209336504998,1.9944113028298494,2.0222772599089085,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,-0.00046188769346152975,-0.0006532535227900564,0.0034351824652970333,0.005750240899836098,-0.0012907719613601144,-0.0006532535227900564,0.0,0.0,0.0,0.0,0.0,0.0,2.8272353514192923,2.0209562001648145,3.7423316484139457,4.643759402474874,1.991836972640737,2.0209562001648145,-0.0004618876934614491,-0.0006532535227902203,0.0,0.0,-0.001290771961360071,-0.0006532535227902203
2019-12-27,0.009586358431517412,0.010945122528257592,0.010626420257706805,0.01092187366645497,0.010445850507720015,0.010945122528257592,0.0,0.0,0.0,0.0,0.0,0.0,2.8543382428682547,2.04307581339986,3.7820992372537092,4.694477956006117,2.012643403892692,2.04307581339986,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.004310021799022352,0.00987559844311928,0.004460419076764746,0.003435903756739371,0.009760081353114586,0.00987559844311928,0.0,0.0,0.0,0.0,0.0,0.0,2.8666405029168,2.0632524097218465,3.798968984841773,4.7106077304510885,2.0322869672494943,2.0632524097218465,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.004234936803614917,0.0035867027086978346,0.005943053999089699,0.007037467523837908,0.0030744881171302254,0.0035867027086978346,0.0,0.0,0.0,0.0,0.0,0.0,2.878780544285336,2.070652682728523,3.8215464626595543,4.743758479371677,2.0385352093809015,2.070652682728523,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,0.010433435232911101,0.003478884891039885,0.01017777480564717,0.011312745034354216,0.0027233871688058645,0.003478884891039885,0.0,0.0,0.0,0.0,0.0,0.0,2.9088161146439018,2.0778562450610583,3.8604413019658206,4.797423409553365,2.0440869300132887,2.0778562450610583,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.005547356468588229,0.005493714332748383,-0.0004649604062420277,-0.004026636189203558,0.005695120889294768,0.005493714332748383,0.0,0.0,0.0,0.0,0.0,0.0,2.924952354533405,2.0892713936959413,3.8586463496097854,4.778105930837525,2.055728252187942,2.0892713936959413,0.0,0.0,-0.00046496040624199875,-0.004026636189203514,0.0,0.0
2020-01-31,-0.0022326818239336334,0.0033255230704896076,0.006763197719610469,0.01043167777163746,0.004234514061184297,0.0033255230704896076,0.0,0.0,0.7362422228173917,1.241361037452768,0.0,0.0,2.9184218665755663,2.0962193139161913,3.88474313780225,4.827949592266773,2.0644332623778054,2.0962193139161913,-0.0022326818239336577,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.015124537492079008,0.004052970401313859,0.001710206173461486,-0.005952199643510124,0.003120743653387911,0.004052970401313859,0.0,0.0,0.0,0.0,0.0,0.0,2.9625616475142915,2.1047152287501563,3.8913868494988315,4.799212672424797,2.070875829379214,2.1047152287501563,0.0,0.0,0.0,-0.005952199643510125,0.0,0.0
2020-02-14,0.010770321674972053,0.008983149374489172,0.008004242819815639,0.006617125504973156,0.008637749456871442,0.008983149374489172,0.0,0.0,0.0,0.0,0.0,0.0,2.994469389439956,2.123622200040781,3.9225344547480576,4.83096966500329,2.0887635359496826,2.123622200040781,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.002164180963719917,0.01232629766805263,0.015981768236679416,0.022684513151997026,0.012329363287967365,0.01232629766805263,0.0,0.0,0.0,0.0,0.0,0.0,3.0009499630890235,2.1497985994129687,3.9852234913042306,4.940557859905956,2.1145166604070655,2.1497985994129687,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,-0.04668483980080579,-0.03153262129436539,-0.015348042042058689,0.012565065842100133,-0.027496970085411822,-0.03153262129436539,0.0,0.0,0.3985290495014737,0.5588166115401629,0.06198128709957221,0.0,2.8608510948119785,2.0820098143185226,3.9240581136126935,5.00263629471238,2.0563738590507477,2.0820098143185226,-0.04668483980080573,-0.03153262129436529,-0.01534804204205864,0.0,-0.027496970085411743,-0.03153262129436529
